UTC_Time,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Language,id,object,result_position,task_id,internal_unique_id,tweet_url,original_tweet_url,name,user_id,username,published_at,content,views_count,retweet_count,likes,quote_count,reply_count,bookmarks_count,media_0_thumbnail,media_0_type,media_0_url,media_1_thumbnail,media_1_type,media_1_url,media_2_thumbnail,media_2_type,media_2_url,media_3_thumbnail,media_3_type,media_3_url,binded_media_url,binded_media_domain,binded_media_thumbnail_url,binded_media_title,binded_media_description,is_retweeted,is_quoted,collected_at,input_url
2020-01-10 22:55:37+00:00,"28 min.ago #earthquake 5.2 has hit Carenero Barrio (Guánica), Puerto Rico, 5.6mi, 6:26 PM AST (RSPR) https://t.co/4M9pUDbiGf Downgraded #TemblorPR https://t.co/CtQw8FTJVf",1.2157691882388111e+18,https://x.com/TemblorPR/status/1215769188238811138,0,13,11,0,0,https://pbs.twimg.com/media/EN9HoaMWoAAGNk0.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 00:01:16+00:00,"¿Un ataque extraterrestre se acerca a Puerto Rico? ¿Esto va a provocar un terremoto?

¡NO! El StarLink costellation que se observa se compone de 60 satélites que lanzó @SpaceX para proveer servicios de internet a través de todo el planeta. #TemblorPR https://t.co/ntH1y6OOLr",1.2157857104243302e+18,https://x.com/JobelVillafane/status/1215785710424330240,0,14,21,0,0,https://pbs.twimg.com/media/EN9WqDtXUAAx4ts.jpg;https://pbs.twimg.com/media/EN9WqKIWAAEvkvI.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 00:30:04+00:00,"Así se sintió el fuerte sismo de magnitud 5.2 MI en Guánica incluso el servicio eléctrico se fue.

Video Jeremy Ortiz de Edición Digital de Puerto Rico

#TemblorPR #Temblor #TerremotosPR #earthquake https://t.co/YmHVQkj6gi",1.2157929613987594e+18,https://x.com/CMPR26/status/1215792961398759424,0,15,9,0,0,https://pbs.twimg.com/ext_tw_video_thumb/1215792516886335494/pu/img/0pwrHag_LMzTZOxG.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 18:57:53+00:00,"Un nuevo sismo de magnitud 6.0 se registró este sábado en Puerto Rico provocando daños en diferentes centros comerciales, restaurantes y viviendas. Desde la tarde del viernes la isla ha registrado réplicas de diferente intensidad.

#LEPInternacionales #PuertoRico #Sismo https://t.co/GslAlHbwgr",1.2160717506200003e+18,https://x.com/EstrellaOnline/status/1216071750620000256,1,14,17,0,0,https://pbs.twimg.com/ext_tw_video_thumb/1216071624501407746/pu/img/WaXyGBy02W8aFsqN.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 02:32:24+00:00,"Nuevo #sismo réplica en #PuertoRico 🇵🇷 
•M5.1 (moderado)
•Prof 9km
•Epicentro: 4km al SSW de Indios, Puerto Rico.
Ene 10/18:26h
https://t.co/CTPaU4J5kl https://t.co/h3Co3mXmuZ",1.215823747443069e+18,https://x.com/chematierra/status/1215823747443068928,3,27,41,0,0,https://pbs.twimg.com/media/EN95QCQXUAARb8c.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 13:13:34+00:00,"Continúa temblando al sur de Puerto Rico. Réplica más reciente de 6.0 reportándose intensidsdes fuertes.

Daños adicionales son probables.

#TerremotoPR 
#FuerzaPuertoRico 🇵🇷 https://t.co/t3Y6aVkbYQ",1.2159851014247342e+18,https://x.com/SkyAlertMx/status/1215985101424734209,14,169,478,0,0,https://pbs.twimg.com/media/EOAMAMXX4AUCc9X.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 07:44:14+00:00,"15 min.ago #earthquake 4.2 has hit Carenero Barrio (Guánica), Puerto Rico, 6.2mi, 3:28 AM AST (USGS) https://t.co/2HP9qvGWTZ #TemblorPR https://t.co/i7HMkIsYT8",1.215902222850175e+18,https://x.com/TemblorPR/status/1215902222850174977,0,9,9,0,0,https://pbs.twimg.com/media/EN_An7fWsAAAKH7.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 13:04:51+00:00,"9 min.ago #earthquake 6.0 has hit Carenero Barrio (Guánica), Puerto Rico, 3.1mi, 8:54 AM AST (USGS) https://t.co/59C3QUlGZ8 #TemblorPR https://t.co/uhCF9IXRab",1.2159829051319828e+18,https://x.com/TemblorPR/status/1215982905131982848,0,15,18,0,0,https://pbs.twimg.com/media/EOAJ_6CX4AcfKAh.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 03:49:03+00:00,"17 min.ago #earthquake 4.0 has hit Guánica Barrio-Pueblo (Guánica), Puerto Rico, 3.1mi, 11:31 PM AST (USGS) https://t.co/7PEOFz5A9Q #TemblorPR https://t.co/5U5A0pA7Vi",1.2158430340315873e+18,https://x.com/TemblorPR/status/1215843034031587329,1,8,7,0,0,https://pbs.twimg.com/media/EN-Kx-sXUAAXWap.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 14:14:40+00:00,"Sigue temblando en #PuertoRico 🇵🇷 
Nuevo #sismo 
•M5.9 (fuerte)
•Prof 10km
•Epicentro: 13km al SE de Guanica, Puerto Rico
Ene 11/08:54h
https://t.co/Y25IMOIDJT https://t.co/5zx6i4Iqq8",1.2160004748953231e+18,https://x.com/chematierra/status/1216000474895323142,1,35,58,0,0,https://pbs.twimg.com/media/EOAZ-2GXkAAAH9x.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 04:14:34+00:00,"5 min.ago #earthquake 4.7 has hit Tallaboa Poniente Barrio (Peñuelas), Puerto Rico, 3.1mi, 12:08 AM AST (USGS) https://t.co/xfiPHHX44E #TemblorPR https://t.co/QixFXOmOz6",1.215849455422931e+18,https://x.com/TemblorPR/status/1215849455422930946,0,8,3,0,0,https://pbs.twimg.com/media/EN-QnzdWoAABsAR.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 02:15:05+00:00,"🇵🇷 Un nuevo temblor de magnitud 5.2 se sientió en toda la isla de #PuertoRico.

➡️ El #sismo se registró a 14.4 kilómetros al sureste del municipio de Guánica.

https://t.co/qqv4Z35XdH https://t.co/QzRlEq0mFW",1.2158193881857106e+18,https://x.com/TelemundoNews/status/1215819388185710592,0,12,11,0,0,https://pbs.twimg.com/media/EN91SljXkAITDl9.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 20:14:15+00:00,"Desde el 28 de diciembre de 2019, Puerto Rico ha sufrido con intensidad una serie de temblores, siendo el más grande el del 7 de enero, con una magnitud de 6.4 grados en la escala de Richter.

https://t.co/nHcJPXnbtx

#11Ene #PuertoRico #sismo.",1.2160909688663777e+18,https://x.com/AleteiaES/status/1216090968866377728,0,12,14,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 13:03:39+00:00,"A 6.00 magnitude earthquake has occurred near Peñuelas, Peñuelas, Puerto Rico at 1/11/20, 8:54 AM! #TemblorPR  https://t.co/g4Dwv2jb0n",1.2159826029659136e+18,https://x.com/TemblorPR/status/1215982602965913600,2,44,27,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 02:54:28+00:00,"#Sismo M 4.8 6km SSE of Indios, #Puerto #Rico. 11-01-2020 02:28 UTC https://t.co/uwlE73wQzO #Temblor #USGS #Earthquake #PuertoRico https://t.co/KgxAi68zEF",1.2158292978956247e+18,https://x.com/MonitorSismico/status/1215829297895624704,0,10,6,0,0,https://pbs.twimg.com/media/EN9-TZqVAAAGjjn.png,nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 14:11:07+00:00,"Nuevo #terremoto de magnitud 6.0 sacude #PuertoRico
https://t.co/UPg56y4nEt",1.215999584037757e+18,https://x.com/alertarojanot/status/1215999584037756931,2,20,21,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 15:59:34+00:00,⚠️🇵🇷#PuertoRico  es nuevamente sacudido por #terremoto magnitud 6° 📢Revisa los detalles ➡️https://t.co/kxnS8k2URJ https://t.co/bM8PFA1wqy,1.2160268777160417e+18,https://x.com/infogatecl/status/1216026877716041731,1,10,22,0,0,https://pbs.twimg.com/media/EOAx_MwX0AAnmUe.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 13:08:53+00:00,"#ÚLTIMOMOMENTO TERREMOTO EN PUERTO RICO
Se registra nuevo terremoto de magnitud preliminar de 6.0 a 14 km al SurEste de #Guanica, #PuertoRico. 
Noticia en desarrollo.
@Telemundo44 https://t.co/5piLHOdnMF",1.215983923169239e+18,https://x.com/DanielRiveraTDC/status/1215983923169239041,0,9,1,0,0,https://pbs.twimg.com/media/EOAK7x4XkAE_BQM.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 12:55:28+00:00,"🔴 SISMO EN PUERTO RICO - USA 🔴

SISMO EN PROCESO DETECTADO POR @ChileAlertaApp
EN #PUERTORICO #USA

#sismo #temblor #earthquake #ChileAlertaApp
id:XlRfvz9",1.215980544435028e+18,https://x.com/ChileAlertaApp/status/1215980544435027969,0,7,13,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 23:57:20+00:00,"A 4.90 magnitude earthquake has occurred near Maria Antonia, Puerto Rico at 1/11/20, 7:49 PM! #TemblorPR  https://t.co/hiY6uaJRir",1.2161471086523392e+18,https://x.com/TemblorPR/status/1216147108652339205,0,11,9,0,0,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 13:29:52+00:00,"34 min.ago #earthquake 6.0 has hit Carenero Barrio (Guánica), Puerto Rico, 3.1mi, 8:54 AM AST (USGS) https://t.co/59C3QUlGZ8 #TemblorPR Felt Map https://t.co/jrHurQTbhk",1.2159892030429962e+18,https://x.com/TemblorPR/status/1215989203042996226,0,6,10,0,0,https://pbs.twimg.com/media/EOAPtXDWoAEd0xs.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 02:48:11+00:00,"#Sismo M 4.9 6km SSE of Indios, #Puerto #Rico. 11-01-2020 02:28 UTC https://t.co/E6sg2A4wXS #Temblor #USGS #Earthquake #PuertoRico https://t.co/IprJHB3doK",1.2158277191176643e+18,https://x.com/MonitorSismico/status/1215827719117664256,0,6,1,0,0,https://pbs.twimg.com/media/EN983g7UcAA78qy.png,nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 20:45:00+00:00,"Un sismo de magnitud preliminar de 6.0 se registró en la mañana de este sábado, según la Red Sísmica de #PuertoRico🇵🇷👉https://t.co/yeeuH2hDfJ

Desde el pasado 28 de diciembre, este país enfrenta fuertes movimientos de tierra que han causado pérdidas a lo largo y ancho del país https://t.co/oKenwneGsg",1.2160987062749143e+18,https://x.com/teleSURtv/status/1216098706274914304,0,20,14,0,0,https://pbs.twimg.com/media/EOAqO8wX0AAXrtS.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 04:13:03+00:00,"A 4.70 magnitude earthquake has occurred near Tallaboa, Puerto Rico at 1/11/20, 12:08 AM! #TemblorPR  https://t.co/GsEzmyWqs0",1.2158490761698796e+18,https://x.com/TemblorPR/status/1215849076169879553,0,13,15,0,0,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 02:41:50+00:00,#TemblorPR A 5.00 magnitude earthquake has occurred near Puerto Rico at 02:28 UTC! https://t.co/IV2ziuMlLb,1.215826117589971e+18,https://x.com/TemblorPR/status/1215826117589970950,0,5,5,0,0,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 02:39:07+00:00,"A 5.00 magnitude earthquake has occurred near Puerto Rico at 1/10/20, 10:28 PM! #TemblorPR  https://t.co/IV2ziuMlLb",1.2158254368753336e+18,https://x.com/TemblorPR/status/1215825436875333632,0,10,7,0,0,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 17:11:54+00:00,"Praying for everyone in #PuertoRico. We’ll do everything in our power to help you recover from these earthquakes.

Orando por la gente de Puerto Rico. Haremos todo en nuestro poder para ayudarlos a recuperarse de estos terremotos.🇵🇷

#PuertoRicoSeLevanta 
https://t.co/p7Z4fktFSq",1.216045077790892e+18,https://x.com/RepSylviaGarcia/status/1216045077790892033,1,6,22,0,0,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 23:26:10+00:00,•@USGS revisa sus escenarios de sismos para #PuertoRico tras réplica de 5.9 ocurrida hoy. 12% de probabilidad de sismo de magnitud 6 o más en los próximos 7 días. 22% de probabilidad de sismo similar al de magnitud 6.4 (doblete) en los próximos 30 días. https://t.co/7u9iud2TbR https://t.co/MAP0B8Ychc,1.2161392656855777e+18,https://x.com/RobbyCortes/status/1216139265685577730,1,18,11,0,0,https://pbs.twimg.com/media/EOCYNfsXkAEyanT.jpg;https://pbs.twimg.com/media/EOCYNf_WsAc8krx.jpg;https://pbs.twimg.com/media/EOCYNmxUwAAVIeH.jpg;https://pbs.twimg.com/media/EOCYNpIWkAEbCw3.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 03:38:10+00:00,"A 3.65 magnitude earthquake has occurred near Yauco, Yauco, Puerto Rico at 1/10/20, 11:31 PM! #TemblorPR  https://t.co/QhltNVwcEP",1.2158402949833605e+18,https://x.com/TemblorPR/status/1215840294983360512,0,6,3,0,0,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 14:02:06+00:00,Atentos a la situación sísmica de la querida isla de #PuertoRico. Nuevo #terremoto esta mañana. Nuestras oraciones para que se calme la tierra https://t.co/W5WFufLjaO,1.2159973160853053e+18,https://x.com/cala/status/1215997316085305344,10,112,215,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 14:39:18+00:00,"BREAKING: Damage at Mr. Special supermarket in Yauco, Puerto Rico #TerremotoPR @BreakingNews @weatherchannel @cnnbrk",1.2160066741856256e+18,https://x.com/juancpedreira/status/1216006674185625605,1,11,12,0,1,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 13:35:58+00:00,"#BREAKING: #earthquake of magnitude 6 strikes south-east of Guanica, #PuertoRico
https://t.co/Kiamd5E57W",1.215990738699346e+18,https://x.com/Jerusalem_Post/status/1215990738699345921,1,13,21,0,1,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 21:55:03+00:00,"Tras terremotos, #PuertoRico puede ser declarado zona de desastre https://t.co/vIxX7YseUl @PazVerdeMundo #Tsunami #terremoto",1.2161163371788083e+18,https://x.com/reporterremoto/status/1216116337178808320,0,8,4,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 14:45:33+00:00,"“La culpa no es del pueblo por su ingeniería ‘artesanal’, ‘criolla’ o ‘informal’, sino de la clase política y del sistema que nos ha empujado a una crisis permanente donde nada es seguro: ni el trabajo, ni las pensiones y ahora ni los hogares”. #TemblorPR  https://t.co/slIV5WzTxL",1.2160082492012995e+18,https://x.com/Viktor_Rodz/status/1216008249201299456,0,8,5,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 13:43:28+00:00,"#11Ene La @redsismica de #PuertoRico, informó que tras la última réplica de sismo de magnitud 5,99, ""no hay advertencia de tsunami para Puerto Rico e Islas Vírgenes"".pic.twitter.com/mpv0SCEavJ - @TVVnoticias",1.2159926241773896e+18,https://x.com/ReporteYa/status/1215992624177389569,0,10,6,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 15:25:06+00:00,"Un sismo de magnitud preliminar de 6.0 se registró en la mañana de este sábado, según la Red Sísmica de #PuertoRico🇵🇷👉https://t.co/yeeuH2zeEj

Desde el pasado 28 de diciembre, este país enfrenta fuertes movimientos de tierra que han causado pérdidas a lo largo y ancho del país https://t.co/iVVakYU2RF",1.2160182039289242e+18,https://x.com/teleSURtv/status/1216018203928924161,0,29,17,0,0,https://pbs.twimg.com/media/EOAqG_-WoAE5-Jq.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 23:45:00+00:00,"Un sismo de magnitud preliminar de 6.0 se registró en la mañana de este sábado, según la Red Sísmica de #PuertoRico🇵🇷👉https://t.co/yeeuH2zeEj

Desde el pasado 28 de diciembre, este país enfrenta fuertes movimientos de tierra que han causado pérdidas a lo largo y ancho del país https://t.co/wlcTmuj6CF",1.2161440047835177e+18,https://x.com/teleSURtv/status/1216144004783517697,0,15,15,0,0,https://pbs.twimg.com/media/EOAqRJ7XkAM5yJZ.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 17:45:00+00:00,"Un sismo de magnitud preliminar de 6.0 se registró en la mañana de este sábado, según la Red Sísmica de #PuertoRico🇵🇷👉https://t.co/yeeuH2zeEj

Desde el pasado 28 de diciembre, este país enfrenta fuertes movimientos de tierra que han causado pérdidas a lo largo y ancho del país https://t.co/HRV9h5hL4a",1.2160534079596585e+18,https://x.com/teleSURtv/status/1216053407959658497,0,19,9,0,0,https://pbs.twimg.com/media/EOAqJxbXsAACYEO.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12 20:56:10+00:00,“No ha habido un solo refugiado que diga que quiere mudarse para otro sitio.” Gobernadora @wandavazquezg dice que los damnificados del Sur de Puerto Rico no quieren ser movilizados al Norte de la isla. #Terremoto #PuertoRico https://t.co/sadcTl2Krs,1.216463905351983e+18,https://x.com/JeremyOrtizTV/status/1216463905351983105,10,23,32,0,1,https://pbs.twimg.com/ext_tw_video_thumb/1216463498663907329/pu/img/XVWUmTAZZLERj9JW.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12 05:52:50+00:00,"17 min.ago #earthquake 3.6 has hit Carenero Barrio (Guánica), Puerto Rico, 1.5mi, 1:35 AM AST (USGS) https://t.co/ZS22M2DB3g #TemblorPR https://t.co/UmrwVj3Fzx",1.216236575685841e+18,https://x.com/TemblorPR/status/1216236575685840896,0,6,8,0,1,https://pbs.twimg.com/media/EODwtpuXsAEjowt.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12 20:54:51+00:00,[ESP] Creamos una lista de formas de ayudar y apoyar a comunidades y estudiantes en #PuertoRico. Estaremos actualizando con regularidad. https://t.co/7kEsj5umXa [ENG] We compiled a list of ways to help and support communities &amp; students in #PuertoRico https://t.co/HPEwDklr7J https://t.co/dioupcb2ev,1.2164635745976238e+18,https://x.com/CienciaPR/status/1216463574597623809,2,77,56,0,2,https://pbs.twimg.com/media/EOG_LEiW4AMeA9J.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12 23:36:44+00:00,"🔴 SISMO EN PUERTO RICO 🔴

SISMO EN PROCESO DETECTADO POR @ChileAlertaApp
EN #PUERTORICO

#sismo #temblor #earthquake #ChileAlertaApp
id:5rGHLAZ",1.2165043145559818e+18,https://x.com/ChileAlertaApp/status/1216504314555981824,0,8,7,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12 21:41:26+00:00,"30 min.ago #earthquake 4.2 has hit Guayanilla, Puerto Rico, 4.3mi, 5:10 PM AST (RSPR) https://t.co/aIV9TEnrDO #TemblorPR https://t.co/LJfFU8LmHR",1.2164752959028634e+18,https://x.com/TemblorPR/status/1216475295902863360,1,3,4,0,0,https://pbs.twimg.com/media/EOHJ0Z6WoAMurfo.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12 04:04:32+00:00,"#TheBronx is with #PuertoRico 
Thank you everyone at El Maestro boxing gym, especially Ponce, for starting a 2 week relief effort to gather items to send to Southwestern Puerto Rico. We are here for the people #PuertoRicoEarthquakes https://t.co/LoQw8tshEM",1.216209317864575e+18,https://x.com/MrMikeBlake/status/1216209317864574977,0,4,11,0,0,https://pbs.twimg.com/media/EODX7EqWAAAh4Ni.jpg,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12 01:26:10+00:00,"#Sismo M 4.1 20km SSE of Guanica, #Puerto #Rico. 12-01-2020 00:58 UTC https://t.co/dETv2d5Jif #Temblor #USGS #Earthquake #PuertoRico https://t.co/L5Bxw5ttmh",1.2161694650726482e+18,https://x.com/MonitorSismico/status/1216169465072648192,0,5,3,0,0,https://pbs.twimg.com/media/EOCzru7U0AA_M4G.png,ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12 21:50:00+00:00,"Según el más reciente pronóstico del @USGS, al día de hoy (12/1/20), hay 11% de probabilidad de un sismo de 6.0 o más en #PuertoRico en los próximos siete días. #PuertoRicoEarthquakes #TerremotosPR #TemblorPR https://t.co/7u9iud2TbR https://t.co/ppCfpMsoqC",1.216477452278608e+18,https://x.com/RobbyCortes/status/1216477452278607872,1,11,16,0,0,https://pbs.twimg.com/media/EOHLywxWAAEoNth.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12 23:39:40+00:00,"A 3.57 magnitude earthquake has occurred near San German, Puerto Rico at 1/12/20, 7:33 PM! #TemblorPR  https://t.co/lpnsFtf0jN",1.216505052812206e+18,https://x.com/TemblorPR/status/1216505052812206091,0,5,4,0,0,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12 01:00:19+00:00,"|#Sismo |Wanda Vásquez dijo que según datos preliminares, los daños a causa de los sismos ascienden a 110 millones de dólares

 #DL #DiarioLibre #Actualidad #PuertoRico  https://t.co/1xqRt9FWe7",1.2161629579247165e+18,https://x.com/DiarioLibre/status/1216162957924716544,0,4,5,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12 03:09:31+00:00,"La Red #Sísmica de #PuertoRico registró un nuevo #temblor a las 19:49 hora local (23:49 GMT) a 9,6 km al este-sureste de #Guánica y a tan solo 8 #km de #profundidad, aumentando la tensión en la isla caribeña estremecida ya por dos #terremotos. (jc)
https://t.co/4vu81xjB4M",1.2161954756967055e+18,https://x.com/dw_espanol/status/1216195475696705537,3,40,49,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12 01:33:00+00:00,Nuevo sismo en #PuertoRico: un sobrevuelo por las zonas más afectadas de la isla https://t.co/3AOatnsSnY @CNNEE @MariaSantanaCNN,1.2161711869730284e+18,https://x.com/RafaelRomoCNN/status/1216171186973028352,1,7,12,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12 12:21:47+00:00,"#12Ene #PuertoRico  
Este sábado la isla volvió a sentir un fuerte sismo, que desde el viernes viene registrando réplicas de diferente intensidad

https://t.co/tTL0qE8Yn9 - @AmericaDigital",1.2163344583428383e+18,https://x.com/ReporteYa/status/1216334458342838272,0,8,1,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13 03:45:20+00:00,"#EarthquakeReport showing tectonic strain for the Puerto Rico and Hispaniola region

more about this poster and the #Ponce #PuertoRico #Earthquake Sequence in report here

https://t.co/8pJeUZuWyp

#TerremotoPR #Terremotos #Terremoto #TerremotosPR #PuertoRicoEarthquake https://t.co/IH50tszGz2",1.2165668735268987e+18,https://x.com/patton_cascadia/status/1216566873526898688,0,14,24,0,4,https://pbs.twimg.com/media/EOIdHaKUEAAVBtp.jpg,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13 03:09:48+00:00,"🔴 SISMO EN PUERTO RICO - JUAN 🔴

SISMO EN PROCESO DETECTADO POR @ChileAlertaApp
EN #PUERTORICO #JUAN

#sismo #temblor #earthquake #ChileAlertaApp
id:mbcgxVR",1.2165579323278623e+18,https://x.com/ChileAlertaApp/status/1216557932327862272,0,11,18,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13 04:29:13+00:00,"🔥¡SON LOS MISMOS, SON IGUALES!🔥😱

🔥📹 DESENMASCARANDO PRIORIDADES de Wanda Vázquez y Carmen Yulin TERREMOTO EN PUERTO RICO https://t.co/KqqyX1F4Ls (ENERO 13, 2020) #TemblorPR #TerremotoPR 💥😱😱💣🤦‍♂️😡",1.2165779197258547e+18,https://x.com/LuisAnthony40/status/1216577919725854720,3,12,10,0,1,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13 19:06:44+00:00,The @amprnet/ @AFTunion set up camp near a plaza in Ponce to distribute supplies. More than 120 teachers stopped by to pick up supplies and books. Please consider donating to help us provide more essentials to the people of #PuertoRico: https://t.co/QcCIX9zvGX https://t.co/xG6DlsjoT1,1.2167987520837837e+18,https://x.com/AFTEVPDeJesus/status/1216798752083783681,0,19,31,0,0,https://pbs.twimg.com/media/EOLv3hrWkAIha9n.jpg;https://pbs.twimg.com/media/EOLv4qbXUAAT-7n.jpg;https://pbs.twimg.com/media/EOLv5rbXkAET6Nk.jpg;https://pbs.twimg.com/media/EOLv8ISWAAE39D1.jpg,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13 02:53:22+00:00,"🔴 SISMO EN PUERTO RICO 🔴

SISMO EN PROCESO DETECTADO POR @ChileAlertaApp
EN #PUERTORICO

#sismo #temblor #earthquake #ChileAlertaApp
id:QFK8EiY",1.2165537960940872e+18,https://x.com/ChileAlertaApp/status/1216553796094087168,3,6,11,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13 03:02:40+00:00,"9 min.ago #earthquake 4.5 has hit Encarnación Barrio (Peñuelas), Puerto Rico, 7.8mi, 10:52 PM AST (USGS) https://t.co/qeLgEkS0bh #TemblorPR https://t.co/21LGc9D0F8",1.2165561401899459e+18,https://x.com/TemblorPR/status/1216556140189945858,0,11,8,0,0,https://pbs.twimg.com/media/EOITW59WkAA4oZs.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13 03:19:57+00:00,"Rev. Gabriel Salguero @salgueros president of The National Latino Evangelical Coalition @NalecNews was in Puerto Rico this weekend.He continues to call for on-going support for #PuertoRico particularly the Southern municipalities; Guanica, Guayanilla, Ponce, Peñuelas, Yauco, etc.",1.2165604891504148e+18,https://x.com/NalecNews/status/1216560489150414849,1,6,13,0,0,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
